sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	disorder_content
292	[-2.53        1.38        3.03        0.01037671]	0.553638341100654	21.0261174541165	0.898062146592353	0.119910345531571	-166	22.22629	43.397003	27.858530809199	0.205479452054795
292	[-2.53        1.38        3.03        0.01037671]	0.553638341100654	21.0261174541165	0.898062146592353	0.119910345531571	-166	22.22629	43.397003	27.858530809199	0.205479452054795
292	[-2.53        1.38        3.03        0.01037671]	0.553638341100654	21.0261174541165	0.898062146592353	0.119910345531571	-166	22.22629	43.397003	27.858530809199	0.205479452054795
639	[ -2.53         1.38       -30.57        -0.04784038]	0.133378107918324	47.4656094810562	0.874183053751437	0.0598024701827771	-268	43.21573	118.90866	57.3851799949449	0.081377151799687
639	[ -2.53         1.38       -30.57        -0.04784038]	0.133378107918324	47.4656094810562	0.874183053751437	0.0598024701827771	-268	43.21573	118.90866	57.3851799949449	0.081377151799687
639	[ -2.53         1.38       -30.57        -0.04784038]	0.133378107918324	47.4656094810562	0.874183053751437	0.0598024701827771	-268	43.21573	118.90866	57.3851799949449	0.081377151799687
639	[ -2.53         1.38       -30.57        -0.04784038]	0.133378107918324	47.4656094810562	0.874183053751437	0.0598024701827771	-268	43.21573	118.90866	57.3851799949449	0.081377151799687
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
447	[ -2.53         1.38       -72.53        -0.16225951]	0.152701606258747	40.3263040486642	0.887301649918648	0.0683663918106942	-223	42.270607	81.74854	49.45466974249	0.897091722595078
619	[ -2.53         1.38       -75.02        -0.12119548]	0.215986375793147	41.5556476823112	0.915648902661464	0.0664677226741258	-268	41.063232	76.8933	49.2925716370874	0.037156704361874
619	[ -2.53         1.38       -75.02        -0.12119548]	0.215986375793147	41.5556476823112	0.915648902661464	0.0664677226741258	-268	41.063232	76.8933	49.2925716370874	0.037156704361874
620	[-2.53        1.38       -8.73       -0.01408065]	0.436864482383404	36.1394846326198	0.82465837419814	0.0926665770905047	-226	26.831322	73.5255	39.2576284031959	0.203225806451613
620	[-2.53        1.38       -8.73       -0.01408065]	0.436864482383404	36.1394846326198	0.82465837419814	0.0926665770905047	-226	26.831322	73.5255	39.2576284031959	0.203225806451613
620	[-2.53        1.38       -8.73       -0.01408065]	0.436864482383404	36.1394846326198	0.82465837419814	0.0926665770905047	-226	26.831322	73.5255	39.2576284031959	0.203225806451613
620	[-2.53        1.38       -8.73       -0.01408065]	0.436864482383404	36.1394846326198	0.82465837419814	0.0926665770905047	-226	26.831322	73.5255	39.2576284031959	0.203225806451613
620	[-2.53        1.38       -8.73       -0.01408065]	0.436864482383404	36.1394846326198	0.82465837419814	0.0926665770905047	-226	26.831322	73.5255	39.2576284031959	0.203225806451613
620	[-2.53        1.38       -8.73       -0.01408065]	0.436864482383404	36.1394846326198	0.82465837419814	0.0926665770905047	-226	26.831322	73.5255	39.2576284031959	0.203225806451613
85	[ -2.53         1.38       -28.07        -0.33023529]	0.310427692257968	26.8790341826335	0.774747517825739	0.171070593408184	-115	19.00856	52.374077	22.6352710480345	0.705882352941177
121	[ -2.53        1.38      -29.42       -0.2431405]	0.223203059842004	31.5737423600306	0.827809948472741	0.126002953517345	-160	21.515154	68.37265	28.7613911341346	0.537190082644628
110	[-2.53   1.38   5.17   0.047]	0.200193881633536	38.3526877123539	0.718686412847368	0.150113573882166	-130	28.343718	65.97644	27.8074942222154	0.463636363636364
240	[ -2.53         1.38       -78.55        -0.32729167]	0.354788653099859	26.3930401335748	0.822510497066191	0.11865007851638	-190	23.854908	59.700706	30.7405600554391	0.479166666666667
240	[ -2.53         1.38       -78.55        -0.32729167]	0.354788653099859	26.3930401335748	0.822510497066191	0.11865007851638	-190	23.854908	59.700706	30.7405600554391	0.479166666666667
240	[ -2.53         1.38       -78.55        -0.32729167]	0.354788653099859	26.3930401335748	0.822510497066191	0.11865007851638	-190	23.854908	59.700706	30.7405600554391	0.479166666666667
898	[-2.53        1.38       49.2         0.05478842]	0.55409406551097	33.9485212261249	0.914998832870049	0.080317097791662	-271	32.55318	61.075035	40.82185234378710	0.0590200445434298
125	[ -2.53      1.38    -14.23     -0.11384]	0.765507332923125	15.9916837664453	0.865326837113351	0.181130210582727	-118	14.147809	33.805756	19.1403638655432	0.368
125	[ -2.53      1.38    -14.23     -0.11384]	0.765507332923125	15.9916837664453	0.865326837113351	0.181130210582727	-118	14.147809	33.805756	19.1403638655432	0.368
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
491	[ -2.53         1.38       -42.23        -0.08600815]	0.383219662028998	29.578250002936	0.886499375170998	0.089446611377254	-214	27.277466	60.397713	37.8337098270021	0.232179226069246
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
1163	[-2.53000000e+00  1.38000000e+00 -3.06300000e+02 -2.63370593e-01]	0.105795017473	56.9995984761923	0.948607959926441	0.0414307572241283	-400	63.83264	103.91554	76.3328748756555	0.773860705073087
511	[ -2.53         1.38       -88.55        -0.17328767]	0.0921019768831557	49.390396542561500	0.890693208485973	0.0550992847815188	-298	51.764183	86.47108	61.1289804455372	0.164383561643836
511	[ -2.53         1.38       -88.55        -0.17328767]	0.0921019768831557	49.390396542561500	0.890693208485973	0.0550992847815188	-298	51.764183	86.47108	61.1289804455372	0.164383561643836
511	[ -2.53         1.38       -88.55        -0.17328767]	0.0921019768831557	49.390396542561500	0.890693208485973	0.0550992847815188	-298	51.764183	86.47108	61.1289804455372	0.164383561643836
511	[ -2.53         1.38       -88.55        -0.17328767]	0.0921019768831557	49.390396542561500	0.890693208485973	0.0550992847815188	-298	51.764183	86.47108	61.1289804455372	0.164383561643836
511	[ -2.53         1.38       -88.55        -0.17328767]	0.0921019768831557	49.390396542561500	0.890693208485973	0.0550992847815188	-298	51.764183	86.47108	61.1289804455372	0.164383561643836
130	[ -2.53         1.38       -18.37        -0.14130769]	0.163251994023986	37.3094413277146	0.774520110494826	0.122252084848659	-208	29.313366	62.930424	31.6834365857531	0.853846153846154
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
294	[ -2.53        1.38      -55.71       -0.1894898]	0.191979151354697	37.568782888036	0.778739943018502	0.0970087296400997	-187	23.085207	90.28272	39.7116549483082	0.479591836734694
1049	[-2.53000000e+00  1.38000000e+00  4.01300000e+01  3.82554814e-02]	0.157488094646599	54.2316619875031	0.870874204876864	0.053530253088574	-277	50.086723	111.6621	64.3526641378302	0.263107721639657
1049	[-2.53000000e+00  1.38000000e+00  4.01300000e+01  3.82554814e-02]	0.157488094646599	54.2316619875031	0.870874204876864	0.053530253088574	-277	50.086723	111.6621	64.3526641378302	0.263107721639657
1049	[-2.53000000e+00  1.38000000e+00  4.01300000e+01  3.82554814e-02]	0.157488094646599	54.2316619875031	0.870874204876864	0.053530253088574	-277	50.086723	111.6621	64.3526641378302	0.263107721639657
1049	[-2.53000000e+00  1.38000000e+00  4.01300000e+01  3.82554814e-02]	0.157488094646599	54.2316619875031	0.870874204876864	0.053530253088574	-277	50.086723	111.6621	64.3526641378302	0.263107721639657
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
808	[-2.53        1.38       18.72        0.02316832]	0.441378978819145	35.4120817013574	0.881499321923535	0.0800409522062118	-220	32.024673	67.41421	42.51939002424	0.168316831683168
599	[-2.53        1.38       -5.77       -0.00963272]	0.398418033883109	35.1501083995714	0.826698583125584	0.0917891606428189	-229	23.30251	75.65581	39.5350837302984	0.191986644407346
599	[-2.53        1.38       -5.77       -0.00963272]	0.398418033883109	35.1501083995714	0.826698583125584	0.0917891606428189	-229	23.30251	75.65581	39.5350837302984	0.191986644407346
599	[-2.53        1.38       -5.77       -0.00963272]	0.398418033883109	35.1501083995714	0.826698583125584	0.0917891606428189	-229	23.30251	75.65581	39.5350837302984	0.191986644407346
599	[-2.53        1.38       -5.77       -0.00963272]	0.398418033883109	35.1501083995714	0.826698583125584	0.0917891606428189	-229	23.30251	75.65581	39.5350837302984	0.191986644407346
390	[ -2.53         1.38       -62.39        -0.15997436]	0.236454264303733	31.7283278862416	0.82637729402078	0.0889318925435316	-163	18.263596	66.364494	40.8211602490218	0.2
390	[ -2.53         1.38       -62.39        -0.15997436]	0.236454264303733	31.7283278862416	0.82637729402078	0.0889318925435316	-163	18.263596	66.364494	40.8211602490218	0.2
1255	[-2.5300000e+00  1.3800000e+00  3.5610000e+01  2.8374502e-02]	0.263919472255515	41.6498935235791	0.919308400512872	0.0564941747178168	-271	48.231304	86.02161	57.763880029935	0.213545816733068
1255	[-2.5300000e+00  1.3800000e+00  3.5610000e+01  2.8374502e-02]	0.263919472255515	41.6498935235791	0.919308400512872	0.0564941747178168	-271	48.231304	86.02161	57.763880029935	0.213545816733068
1255	[-2.5300000e+00  1.3800000e+00  3.5610000e+01  2.8374502e-02]	0.263919472255515	41.6498935235791	0.919308400512872	0.0564941747178168	-271	48.231304	86.02161	57.763880029935	0.213545816733068
1255	[-2.5300000e+00  1.3800000e+00  3.5610000e+01  2.8374502e-02]	0.263919472255515	41.6498935235791	0.919308400512872	0.0564941747178168	-271	48.231304	86.02161	57.763880029935	0.213545816733068
226	[-2.53       1.38      20.8        0.0920354]	0.139082680842601	56.9882608147294	0.691050812980387	0.107190152212164	-148	27.2665	115.00211	40.5001269800058	0.269911504424779
229	[-2.53        1.38       -2.65       -0.01157205]	0.259823201357425	45.9581787480206	0.727990047118233	0.123735762783382	-151	16.952385	93.79521	33.3043201716151	0.213973799126638
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
798	[  -2.53          1.38       -214.07         -0.26825815]	0.108311150740848	52.124489000620700	0.945666206356585	0.0468407546787977	-310	62.224083	87.739204	67.7266354995015	0.274436090225564
685	[ -2.53        1.38      -19.87       -0.0290073]	0.178740538940872	63.850143863136500	0.817505831286573	0.0683991198541601	-238	38.556133	111.548164	53.651254610314300	0.194160583941606
685	[ -2.53        1.38      -19.87       -0.0290073]	0.178740538940872	63.850143863136500	0.817505831286573	0.0683991198541601	-238	38.556133	111.548164	53.651254610314300	0.194160583941606
685	[ -2.53        1.38      -19.87       -0.0290073]	0.178740538940872	63.850143863136500	0.817505831286573	0.0683991198541601	-238	38.556133	111.548164	53.651254610314300	0.194160583941606
685	[ -2.53        1.38      -19.87       -0.0290073]	0.178740538940872	63.850143863136500	0.817505831286573	0.0683991198541601	-238	38.556133	111.548164	53.651254610314300	0.194160583941606
807	[ -2.53         1.38       -65.77        -0.08149938]	0.209526414730694	39.4365552339775	0.889556708242715	0.0624547026067754	-262	49.16299	85.99075	53.9985963619498	0.0421313506815366
807	[ -2.53         1.38       -65.77        -0.08149938]	0.209526414730694	39.4365552339775	0.889556708242715	0.0624547026067754	-262	49.16299	85.99075	53.9985963619498	0.0421313506815366
807	[ -2.53         1.38       -65.77        -0.08149938]	0.209526414730694	39.4365552339775	0.889556708242715	0.0624547026067754	-262	49.16299	85.99075	53.9985963619498	0.0421313506815366
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
215	[ -2.53         1.38       -84.99        -0.39530233]	0.347563601720002	30.3966222198385	0.827841410052258	0.121648134693735	-175	21.696295	71.49809	29.7898731512635	0.227906976744186
222	[-2.53        1.38       -5.05       -0.02274775]	0.871620121289511	17.8693032971266	0.919862324195838	0.147546450743955	-199	18.627325	32.668007	22.1039381371541	0.0675675675675676
222	[-2.53        1.38       -5.05       -0.02274775]	0.871620121289511	17.8693032971266	0.919862324195838	0.147546450743955	-199	18.627325	32.668007	22.1039381371541	0.0675675675675676
222	[-2.53        1.38       -5.05       -0.02274775]	0.871620121289511	17.8693032971266	0.919862324195838	0.147546450743955	-199	18.627325	32.668007	22.1039381371541	0.0675675675675676
676	[ -2.53         1.38       -90.59        -0.13400888]	0.0945282970960727	50.820677204309100	0.947200484484617	0.0477979320047429	-301	55.269814	87.92289	66.2628690589716	0.0310650887573965
676	[ -2.53         1.38       -90.59        -0.13400888]	0.0945282970960727	50.820677204309100	0.947200484484617	0.0477979320047429	-301	55.269814	87.92289	66.2628690589716	0.0310650887573965
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
735	[-2.53        1.38       -6.31       -0.00858503]	0.56409475830961	31.9170292643037	0.85581424767685	0.0927515127420226	-244	27.06878	73.83678	37.793815690703500	0.072108843537415
450	[-2.53        1.38       -1.33       -0.00295556]	0.0961401480119423	46.4584698014148	0.906012712446696	0.0580970999327228	-253	41.103912	99.14167	56.9944424256779	0.14
450	[-2.53        1.38       -1.33       -0.00295556]	0.0961401480119423	46.4584698014148	0.906012712446696	0.0580970999327228	-253	41.103912	99.14167	56.9944424256779	0.14
450	[-2.53        1.38       -1.33       -0.00295556]	0.0961401480119423	46.4584698014148	0.906012712446696	0.0580970999327228	-253	41.103912	99.14167	56.9944424256779	0.14
450	[-2.53        1.38       -1.33       -0.00295556]	0.0961401480119423	46.4584698014148	0.906012712446696	0.0580970999327228	-253	41.103912	99.14167	56.9944424256779	0.14
296	[-2.53        1.38       15.95        0.05388514]	0.110478735874608	50.6603977021719	0.920320905857466	0.0528194462614279	-286	45.688236	84.95502	61.7146291055041	0.253378378378378
296	[-2.53        1.38       15.95        0.05388514]	0.110478735874608	50.6603977021719	0.920320905857466	0.0528194462614279	-286	45.688236	84.95502	61.7146291055041	0.253378378378378
296	[-2.53        1.38       15.95        0.05388514]	0.110478735874608	50.6603977021719	0.920320905857466	0.0528194462614279	-286	45.688236	84.95502	61.7146291055041	0.253378378378378
296	[-2.53        1.38       15.95        0.05388514]	0.110478735874608	50.6603977021719	0.920320905857466	0.0528194462614279	-286	45.688236	84.95502	61.7146291055041	0.253378378378378
496	[ -2.53         1.38       -36.65        -0.07389113]	0.420033389112076	33.2609388570829	0.845861502566677	0.0973088875384038	-208	26.523523	72.09655	36.4476462769787	0.181451612903226
496	[ -2.53         1.38       -36.65        -0.07389113]	0.420033389112076	33.2609388570829	0.845861502566677	0.0973088875384038	-208	26.523523	72.09655	36.4476462769787	0.181451612903226
496	[ -2.53         1.38       -36.65        -0.07389113]	0.420033389112076	33.2609388570829	0.845861502566677	0.0973088875384038	-208	26.523523	72.09655	36.4476462769787	0.181451612903226
496	[ -2.53         1.38       -36.65        -0.07389113]	0.420033389112076	33.2609388570829	0.845861502566677	0.0973088875384038	-208	26.523523	72.09655	36.4476462769787	0.181451612903226
822	[ -2.53         1.38       -41.69        -0.05071776]	0.373940391120083	47.3455765417182	0.812415612202815	0.0816739696671727	-253	33.09756	106.81485	45.212584098676	0.209245742092457
822	[ -2.53         1.38       -41.69        -0.05071776]	0.373940391120083	47.3455765417182	0.812415612202815	0.0816739696671727	-253	33.09756	106.81485	45.212584098676	0.209245742092457
822	[ -2.53         1.38       -41.69        -0.05071776]	0.373940391120083	47.3455765417182	0.812415612202815	0.0816739696671727	-253	33.09756	106.81485	45.212584098676	0.209245742092457
822	[ -2.53         1.38       -41.69        -0.05071776]	0.373940391120083	47.3455765417182	0.812415612202815	0.0816739696671727	-253	33.09756	106.81485	45.212584098676	0.209245742092457
822	[ -2.53         1.38       -41.69        -0.05071776]	0.373940391120083	47.3455765417182	0.812415612202815	0.0816739696671727	-253	33.09756	106.81485	45.212584098676	0.209245742092457
822	[ -2.53         1.38       -41.69        -0.05071776]	0.373940391120083	47.3455765417182	0.812415612202815	0.0816739696671727	-253	33.09756	106.81485	45.212584098676	0.209245742092457
376	[ -2.53        1.38      -97.28       -0.2587234]	0.122739955919091	42.1770020615908	0.899744796485111	0.0661890879299763	-211	43.603355	75.68134	50.3750528056828	0.268617021276596
376	[ -2.53        1.38      -97.28       -0.2587234]	0.122739955919091	42.1770020615908	0.899744796485111	0.0661890879299763	-211	43.603355	75.68134	50.3750528056828	0.268617021276596
270	[ -2.53         1.38       -49.72        -0.18414815]	0.408933882605051	26.0866331964236	0.873483187300818	0.104682397334449	-169	23.928082	65.839035	32.8090038650689	0.22962962962963
270	[ -2.53         1.38       -49.72        -0.18414815]	0.408933882605051	26.0866331964236	0.873483187300818	0.104682397334449	-169	23.928082	65.839035	32.8090038650689	0.22962962962963
270	[ -2.53         1.38       -49.72        -0.18414815]	0.408933882605051	26.0866331964236	0.873483187300818	0.104682397334449	-169	23.928082	65.839035	32.8090038650689	0.22962962962963
270	[ -2.53         1.38       -49.72        -0.18414815]	0.408933882605051	26.0866331964236	0.873483187300818	0.104682397334449	-169	23.928082	65.839035	32.8090038650689	0.22962962962963
1333	[-2.53000000e+00  1.38000000e+00 -9.19800000e+01 -6.90022506e-02]	0.279998286305003	42.0011477624744	0.940395397207935	0.0545000111278319	-280	47.07289	79.35323	58.5348040662259	0.152288072018005
1333	[-2.53000000e+00  1.38000000e+00 -9.19800000e+01 -6.90022506e-02]	0.279998286305003	42.0011477624744	0.940395397207935	0.0545000111278319	-280	47.07289	79.35323	58.5348040662259	0.152288072018005
1333	[-2.53000000e+00  1.38000000e+00 -9.19800000e+01 -6.90022506e-02]	0.279998286305003	42.0011477624744	0.940395397207935	0.0545000111278319	-280	47.07289	79.35323	58.5348040662259	0.152288072018005
1333	[-2.53000000e+00  1.38000000e+00 -9.19800000e+01 -6.90022506e-02]	0.279998286305003	42.0011477624744	0.940395397207935	0.0545000111278319	-280	47.07289	79.35323	58.5348040662259	0.152288072018005
