sequence_length	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	Predicted_Disorder_Content_DT	Predicted_Disorder_Content_RF	Predicted_Disorder_Content_GB
4098	0.1958580179315474	42.02826381640661	0.9121799344762648	0.0501015754090503	-280	52.333195	93.883415	65.64314162755973	0.03815115405305867	0.1596243991918342	0.0650944265981474
2283	0.2007478091021707	38.50765248953154	0.8771776037798561	0.0636886224120609	-262	43.58332	95.407906	53.699700667204496	0.3651094759290725	0.1607079847532932	0.1653650937221237
1506	0.1860900345041741	34.04006465132157	0.9048674425639054	0.0692868686542645	-229	40.99961	72.20571	47.85037635770832	0.3651094759290725	0.23502071389152437	0.28840191684338773
1527	0.2517731751042127	35.40940709834321	0.857662522772606	0.0795134166321647	-205	30.838118	90.75803	43.9910579357102	0.5920792079207926	0.2775010243782081	0.30452885107612954
4803	0.2141421334754774	46.54216547299146	0.9529005203325585	0.0465763168300561	-388	58.583607	84.21508	67.59406239616715	0.01868706568756265	0.2011698232875724	0.1079840814827298
1278	0.4223042761192473	27.714050871517323	0.8807340722310019	0.0980278183336063	-190	27.39964	52.105667	34.74778451319829	0.07466285228603185	0.09072566198076591	0.07321991388280318
1950	0.1910327456110157	50.72352452847717	0.8127128080070445	0.0706185289089853	-199	26.371513	111.51962	52.27156275260395	0.3651094759290725	0.1836816641271296	0.12666810709001125
2823	0.3070358083298073	48.105906303301055	0.863253455059256	0.0689065878205322	-274	35.792683	99.276436	50.43385724652466	0.08531383203750503	0.05122115219458334	0.06920237660998287
585	0.1465146010648249	36.42161723491822	0.8637199628842253	0.0934942039531896	-244	29.172043	69.92626	37.15040982866165	0.5920792079207926	0.5351079392409961	0.4050182919310613
4074	0.3568440515164801	50.40520174727249	0.8605861850033937	0.0644840906021103	-238	38.736988	105.43484	54.05978388007736	0.030378723912986495	0.11569317336409916	0.02859830040774359
3096	0.1714453526599666	57.67560692510864	0.8164340069919116	0.0581578913551007	-241	45.317844	139.53958	63.18173050723912	0.3651094759290725	0.11936259957941833	0.07609316812326378
855	0.883258669517281	17.56934382191121	0.9456102255518498	0.1372583086226394	-178	20.762577	31.174297	23.11375214278414	0.451851851851852	0.1917352714252673	0.12539544801181285
630	0.9529538878577152	16.872821417762168	0.9132520292285744	0.157796306972645	-202	14.7504015	27.637732	20.817749289452976	0.122666666666667	0.09990457652136214	0.07922499279200691
741	0.6704107508958004	20.14767833003914	0.8642834373577153	0.1389872924075167	-169	18.49971	42.635296	24.974107089057288	0.15587363550928948	0.1277294548072543	0.049737510382206994
4449	0.2084223735780565	48.78626701623835	0.930367756985128	0.048065100670522	-298	55.890274	92.70493	67.08674913049097	0.052941453060644156	0.21049526471866398	0.09795266733841132
1971	0.3127328546584363	36.79080584523315	0.8899920634013695	0.0754330333758035	-208	37.279808	79.13935	44.68621272867296	0.08531383203750503	0.08701965043107637	0.0860555870906907
678	0.7843808554951653	17.35896132886406	0.9228497721786652	0.1421723266681267	-139	18.88706	35.160408	22.865208957972808	0.0869565217391304	0.2143481271345323	0.18863595337400468
909	0.4683295011544899	23.380843629151496	0.8393942643520108	0.1195110919146465	-163	20.381153	82.20317	29.90522284868216	0.09199790065405661	0.08049654728690966	0.055166353352331214
501	0.8007423747541187	16.450110097319204	0.9067852729396136	0.1593426317413062	-127	15.1619425	33.23022	20.762746941400906	0.0423728813559322	0.12510468166087685	0.09977280998372873
1302	0.4136293767552062	27.107672283241072	0.8205535089061473	0.1053835688534426	-175	23.956388	104.19143	34.69296721549839	0.0878378378378378	0.11752238465791133	0.12875466746623696
1086	0.345442477169139	29.16380183810574	0.8466200565408626	0.1002275226813112	-223	21.303299	61.023273	35.354581918451736	0.05419652906538829	0.1125375542488532	0.08658808371343413
1500	0.1468232274136889	38.43977288096335	0.9012369751859556	0.0652607090248181	-211	37.61554	81.56867	51.007080394828144	0.28480132055308555	0.17087867985593075	0.19069749712527798
6141	0.3569895700001901	55.84826910196246	0.8591503333526942	0.0564372606920627	-301	34.614967	108.8883	61.87086183993949	0.127049180327869	0.1092044663912148	0.07464276513518951
417	0.5518157515786487	21.89253428432414	0.8298151539605528	0.1642440034391445	-133	17.085445	47.91009	22.011537082869967	0.15587363550928948	0.13468647015712354	0.09716226287499607
1836	0.1339453674740844	46.263408092730906	0.8902743356833563	0.0595409556429612	-268	41.592697	92.621895	56.59546074646903	0.03806594448774644	0.18681654042516802	0.2405918061127129
1524	0.1980120261386859	41.06521858564692	0.8215979147924666	0.0775477937810308	-229	27.70644	90.506226	47.08607387101539	0.3651094759290725	0.1609716612017394	0.19668098553881508
1503	0.3093545665698244	48.81438782299115	0.8017273752697306	0.0923314250812759	-205	25.493467	86.102974	40.52705101011609	0.12339450707732728	0.11062588872076828	0.1097066862710925
807	0.6944083805456671	20.400037704541912	0.884752002745966	0.1342957587490812	-208	20.205393	43.298824	25.24860587115312	0.05419652906538829	0.11768931761580115	0.05217198026675622
2931	0.1059469512862535	51.37212391343915	0.9532398566512772	0.0437197022952789	-322	66.44973	88.80386	71.98497630562859	0.0158102766798419	0.3048206214771692	0.11061137234701639
3672	0.4930537793410788	37.860356284465496	0.8826154424564092	0.0727309089886745	-232	34.24148	74.619896	46.73375932139021	0.030378723912986495	0.05637573319403799	0.025582504889531173
1377	0.2829794167083216	37.06403909028603	0.8033905729917222	0.0917232943620048	-211	33.109257	81.543526	40.71129139096955	0.0391157295516894	0.09506161994974355	0.09736018842542432
831	0.8844306532832882	18.240330054984764	0.9279508680010764	0.1388101688243075	-190	20.583288	35.46535	23.290295028031267	0.451851851851852	0.19306678701619354	0.2855256932029777
2280	0.4065032241942731	30.96410854722358	0.9123467033914048	0.0773038790095742	-217	33.016243	72.924675	42.53633432573688	0.168316831683168	0.08302628275050813	0.08986766604644042
909	0.3078365760206488	35.226727003255725	0.7102618482684308	0.121721740208305	-154	25.696753	94.39426	34.700410694795565	0.0854700854700855	0.16379875638576089	0.18906953918020447
735	0.4652931746790596	24.840078135876887	0.8363113732545843	0.1272291419896795	-169	24.498293	66.174736	28.19464647155932	0.09199790065405661	0.08884154459346288	0.06480733774368827
597	0.6176473107023638	26.200076682609488	0.7982185989887302	0.15769811752165	-154	16.669128	62.627785	23.832681149796283	0.12286900293492496	0.10128864007976959	0.08454608614399368
1188	0.451042268275523	33.21202383348924	0.8146699077276774	0.1105397996680987	-175	24.157034	69.11423	33.313549380285416	0.09199790065405661	0.0926264869741498	0.07036300551971554
648	0.4489704971784823	26.02839539593216	0.8107078715082693	0.1362595576873259	-175	22.042953	62.390106	27.157506370950475	0.09199790065405661	0.11297393033599169	0.0987852186142032
4200	0.3073352738554525	49.436141292093055	0.8721828754427592	0.0599318244680837	-271	45.6208	100.848114	57.39263975516209	0.08531383203750503	0.06078657270176533	0.050111373955420396
1641	0.7211096171245722	24.815042004175098	0.9090420730349328	0.1041823899536768	-232	27.11221	61.757565	31.67692050330409	0.05419652906538829	0.10169050461178687	0.0795257544397663
726	0.590054747395064	21.83512359608652	0.805322369953107	0.1449985186767806	-151	18.400213	80.33143	25.69140919524497	0.05056810451899227	0.06984373637085789	0.031032017408029258
2235	0.3765943754800588	47.956910038743	0.8220684748282713	0.0829685290784485	-232	33.20228	83.129234	43.98452133432226	0.030378723912986495	0.051905148870427	0.05521284691976406
855	0.1463149235800494	47.2251605744426	0.7895185440077885	0.0886832047157364	-178	22.95461	82.15398	42.84671600773743	0.5920792079207926	0.38651803304569143	0.4297036130457249
3864	0.2926515559579977	56.55194908564551	0.8636295409780861	0.0609634795010118	-283	37.65206	98.1846	56.98020652697821	0.08531383203750503	0.09090856796082711	0.05222362644456234
1125	0.3728681320030529	26.385816470181023	0.8324593320211742	0.1045400317393937	-142	32.36655	67.4731	34.47272389159938	0.04195969306012312	0.0894725239757958	0.05416865836101675
480	0.3025255826515622	26.303840207951144	0.8448198162771459	0.1257107372665359	-154	19.318888	47.157276	28.247810367075324	0.175438596491228	0.1842420487997081	0.169508203551112
2130	0.1175329511354074	46.3396702726366	0.9110006490539584	0.0527962885000363	-271	51.089554	91.93726	62.37336505767196	0.03806594448774644	0.18240292800024435	0.19559535059594746
1110	0.7313358001582332	23.11689983642193	0.8617584218885115	0.1267903020843903	-181	19.59806	46.889458	27.45678491997045	0.20279720279720298	0.13390482699078823	0.07462313587055232
3939	0.1250680787265957	57.11344823433665	0.9701614420812876	0.0414797395954697	-487	62.690434	88.60476	74.54889719965709	0.0158102766798419	0.29211360324853897	0.21319230590741878
1512	0.4960515790400318	28.9400037282081	0.9026153692806496	0.0961357204328148	-202	26.73367	48.911877	34.57273563570447	0.05419652906538829	0.08213309180660182	0.06632526027054317
2211	0.3553987625719949	32.5652881231574	0.872348209701875	0.0776038050002182	-277	38.349346	72.152145	44.31475625459343	0.030378723912986495	0.04505374219449869	0.001142289242151902
3033	0.5937134463567713	29.821552537938715	0.924866211791054	0.0784557277186828	-214	31.416533	59.52125	41.34449446625	0.0144167758846658	0.07615241183287666	0.055826411514981
4908	0.1309082634186169	59.96453779236336	0.9273129125213592	0.0406651200716929	-328	66.34419	131.95656	79.5559907353519	0.0141461771640283	0.07300545030520283	0.04194551077911925
1410	0.1533909755954539	38.15108413243636	0.8699661899791143	0.0681594490370198	-190	41.57365	78.7505	50.59327684150081	0.410989010989011	0.2872999719308091	0.30469492810887155
369	0.3525436246789959	29.161527175650026	0.7720348125468598	0.1572769870982682	-130	20.808622	68.16262	24.706953042807346	0.14318570271881165	0.1794968657588658	0.13351692174729687
4200	0.1655153878919954	68.40994017458499	0.8690396560058816	0.0484902091217976	-289	59.700493	116.990364	71.19141138682843	0.014821834913692749	0.057600187035821794	0.019309120388967486
3003	0.2154483684860942	61.97060349618054	0.7935967943200501	0.0647901820998126	-253	38.219673	148.38435	58.34614262526422	0.0140324963072378	0.1308565100535207	0.00046696402630551793
585	0.3388541648531107	27.12711891793637	0.8104041590894793	0.1286037458167153	-166	20.800648	79.958626	28.784982855740168	0.0878378378378378	0.1657465240657051	0.1702136832283045
612	0.7838752178945382	19.19226576432827	0.8341723433289921	0.1616927865713553	-172	14.387122	51.97843	22.24205048735863	0.05056810451899227	0.08531084121280354	0.07073825925068186
1236	0.2432210298584117	39.31652695986536	0.8606031528850048	0.0837248507900569	-178	28.635931	82.08237	41.6355148791641	0.5920792079207926	0.3023109378187737	0.32080681465024474
357	0.2953355387247889	33.918550479549275	0.722516157463348	0.1631178274441578	-124	27.114986	66.70534	25.454950842654885	0.234042553191489	0.3256875396100385	0.18067403981163216
1569	0.1188994263932285	52.475897949632085	0.8413571662358107	0.0628880997372681	-190	43.635216	114.661995	56.69860640638946	0.43801652892562	0.2556345413028726	0.3006733985215234
1845	0.2962340959974749	32.41183772023382	0.9046492907083304	0.0755425214862776	-229	36.228	75.226006	43.89848485388271	0.046357515518489906	0.05759208719028636	0.03029355001644285
1245	0.1864890393790008	36.593444375722456	0.8719518486931744	0.0759633302942788	-193	30.38488	79.60643	45.29233966704738	0.3651094759290725	0.20603099930954674	0.24602101625290193
3420	0.6026112986972391	34.21090885351954	0.9165960323566767	0.0767319191131377	-244	37.186314	64.06917	42.65473237199044	0.168316831683168	0.05560105904871128	0.05977806762648249
2925	0.1108767405605291	104.40785371797664	0.6957813076605275	0.0596649347433268	-229	45.66627	229.14027	72.26521974379389	0.03806594448774644	0.08202591799749732	0.08414501536610783
966	0.855826546819194	19.041148786085746	0.909564943787712	0.1339720560117335	-196	18.514246	50.167286	24.619164988829635	0.05056810451899227	0.0992223438079482	0.06326143875221563
2208	0.2885497043955796	35.884721980580885	0.8698502052818486	0.0727943478941374	-271	29.37027	73.87989	47.37826192228776	0.08531383203750503	0.07089155640471037	0.06115590542353372
1446	0.5299200119601719	25.774180540290768	0.8263539866566856	0.1113429319326795	-196	19.893446	60.148438	32.605620910716496	0.1513495619644463	0.11246160820631054	0.07636875238030492
2160	0.6732869997077328	26.66266235640711	0.9266825308590252	0.0917301657463419	-211	26.719913	50.82283	35.2921486981087	0.0824053452115813	0.0789716686526132	0.04883773075621241
738	0.2147503825894716	57.788347681624856	0.6329735962091679	0.1296147548785853	-190	30.852997	110.07439	36.56631680159269	0.9592326139088728	0.32777687022939606	0.5262228581621827
699	0.4654571246553587	32.120462395953844	0.7576347214270656	0.1453617828048124	-181	16.000656	75.33199	27.24025346786421	0.09199790065405661	0.09043710690725003	0.04922521230017899
384	0.3483009144642838	27.90167276050336	0.7261731466247766	0.1687655061565594	-100	14.411195	72.01344	24.479209180468693	0.14318570271881165	0.33083968637402017	0.30264901127395627
384	0.6098646756449442	26.03260841158451	0.807173294607621	0.1795961472659556	-178	16.9447	49.975136	20.694619899144968	0.12286900293492496	0.09377800659459176	0.09506771503686054
792	0.3364455538550655	29.119943183836316	0.8040105015394166	0.1166708475422878	-154	21.039343	86.31653	31.981378600103177	0.0796812749003984	0.12289746423766915	0.09939298856839494
4200	0.2054507929079498	82.61471768657714	0.731437236219635	0.0620952090743315	-307	54.016296	143.9341	66.05201871436367	0.0119521912350598	0.22454561968913958	0.14489389413811574
2121	0.6285367266142224	26.69500444263521	0.9325273485250984	0.089671567586337	-211	30.244633	55.652786	35.87607435577375	0.0824053452115813	0.08741402726565307	0.055412426277006537
1866	0.6882032486311455	26.05610568113754	0.8868138103950843	0.1008703499649889	-238	27.757635	70.418915	33.537082509077194	0.05419652906538829	0.06422042396826809	0.026060247418421015
1194	0.1183324367636507	43.72132258995591	0.8617347072065445	0.067377682950894	-190	38.51246	81.51773	51.66918339829351	0.020746887966805	0.3198471764653046	0.24468132691574143
1092	0.3054375553600667	37.88600298391447	0.8172231723826515	0.0996178204038438	-196	31.81983	97.516975	36.850513741368346	0.0388170055452865	0.11235225712077107	0.020190536204346462
2886	0.5070845958522883	38.15444107175884	0.922843782737728	0.0755021072719274	-286	36.287216	56.33547	43.05603079318594	0.0824053452115813	0.055032842720403895	0.03238467906571964
2736	0.2051222304325792	40.06096699074583	0.8972454396968856	0.0587909649547713	-214	45.844757	86.65688	56.87211855876514	0.3651094759290725	0.19902689487036426	0.15704673786832946
1905	0.4982090639192191	29.107191135011245	0.903910815471168	0.0881719988613817	-235	31.91232	58.64717	37.641332195827694	0.026131135920706604	0.07787460242428512	0.08797277114919429
1914	0.2639969768800458	37.70855500341813	0.8196451410636552	0.0788721528639423	-241	35.271114	85.58601	46.40573874539592	0.08531383203750503	0.09094479817533392	0.04197200264384147
792	0.2127461929687321	39.05246590898534	0.8204186243006644	0.0974211408136013	-160	26.008247	74.54192	37.53466404855491	0.5920792079207926	0.24807870755215178	0.2143907815625731
2682	0.2097398869821144	43.46785029491515	0.92813738216028	0.0569883994703629	-262	46.249367	81.329445	56.71821178272825	0.45960187353629994	0.16010332740978536	0.08018272031223057
915	0.9791611325605284	18.052555055212515	0.9367064753618224	0.1374354663756649	-214	17.282688	31.18077	23.303379710489317	0.0824053452115813	0.1294592498239126	0.09870610792745083
1896	0.119569214406108	57.18960463007162	0.8593144842425954	0.0578688680341953	-229	41.422714	102.18725	60.32872338485663	0.03806594448774644	0.39873080539667805	0.3799201664260013
1335	0.4928149223097611	27.37155773424722	0.8370552765103071	0.1062059298881955	-151	26.726639	73.486664	33.74569294920095	0.07466285228603185	0.08368189901379455	0.019393405657741048
1296	0.5836544503520267	24.34935389014445	0.9297174719471424	0.103178290549243	-229	27.420145	46.52764	31.273892129919552	0.0824053452115813	0.08349668095375687	0.07231530573365796
684	0.7272559741318709	21.55062968901025	0.8401332535503365	0.1509259688635758	-178	16.492205	51.876614	23.659693119524597	0.05056810451899227	0.09614285682063302	0.05454240455640473
1104	0.1418836287886968	46.098092336606015	0.8539570317579188	0.0742217668235476	-193	44.81041	77.48241	47.33190098711526	0.420096852300242	0.512834488516704	0.5240579184089599
1080	0.7897192256745111	21.78626006140744	0.9100983496773748	0.1229696652546742	-220	21.61531	39.876797	26.80618046735157	0.05419652906538829	0.12575842293208941	0.06497917817426595
1638	0.0872452622104388	122.75947431567144	0.6502945115100939	0.0721452938671497	-202	33.584656	233.85794	63.944494632954274	0.0169590643274854	0.35106308134417813	0.36226307948305186
1476	0.1748704467075423	37.7597582665337	0.8653732343055043	0.0715040206011819	-166	32.112953	94.80052	48.4827598487356	0.3651094759290725	0.20918950970797395	0.23023798863484907
1932	0.6084856321016069	29.032153835799296	0.8887520399319093	0.0948139317350004	-262	22.957462	59.270622	35.60151569101722	0.05419652906538829	0.07487637319965035	0.05210968996028403
906	0.6686979194456601	20.69924663654645	0.9123495561548626	0.1239954405439181	-193	20.002844	44.58315	26.518824773570497	0.0833333333333333	0.11249757303583624	0.10021330497683684
4200	0.2368957982947954	76.14762677303901	0.7262363672393607	0.065544811630946	-238	38.54152	188.9737	63.02385177405816	0.0119521912350598	0.14933803715063118	0.03956958411513921
1065	0.1149416225457937	42.439531619851714	0.902685563307606	0.0670137543605718	-241	41.6512	92.39324	49.59304886015357	0.03806594448774644	0.19365935185641767	0.14102807900151365
1434	0.238146787040518	43.844856374213045	0.863603290071814	0.078780488498151	-229	32.562607	78.7032	44.09489340616086	0.5920792079207926	0.29754086208064173	0.29834936000554513
1836	0.1622650274783957	43.81509001853023	0.8863012628044351	0.0626506483611895	-232	38.59544	100.1257	54.0274309344848	0.367073170731707	0.22404148748332095	0.2932429697487653
3645	0.2300853750451324	39.768352163954255	0.925932886206024	0.0544415127193093	-316	49.580963	91.58169	59.5129613953912	0.45960187353629994	0.15498197145377737	0.11726672619743043
1953	0.1343858676503972	43.65210207990404	0.9177533996283936	0.0564303965041045	-250	48.1541	82.117004	57.92714854776014	0.08107345102806755	0.08747285545451623	0.07945376678600176
420	0.9225849276873748	14.737221087619918	0.8904460158602843	0.1858748307035151	-121	12.993818	28.700218	18.125628464588136	0.15587363550928948	0.14223256566623005	0.09764921450756044
1335	0.4275686881236128	31.08635661133586	0.8032119365837392	0.1050006578709822	-208	24.153341	92.09856	35.571246216233526	0.05419652906538829	0.08101693187749429	0.07325536387467349
456	0.5560843558280366	20.91973076473202	0.8502199157341349	0.1554587176539814	-139	16.439314	43.523907	22.69733668995335	0.15587363550928948	0.14826418993531923	0.11315517131599438
444	0.2867923412458953	26.84594607703584	0.8075678939563808	0.1322726653337832	-130	21.899315	65.8137	28.084849783355924	0.0950226244343891	0.18129029142743838	0.08837088586674324
5613	0.0752287883834423	111.1258770655477	0.7723812834257373	0.0381297720158043	-358	59.03113	255.3864	101.86507396697658	0.138646288209607	0.37039718019980833	0.3540711228997815
411	0.5584076419214061	20.097429917139515	0.8039384248017843	0.1712313091641412	-139	14.009384	57.58202	21.792913297187333	0.05056810451899227	0.09443974651673613	0.08191691663829959
762	0.1551790467079938	43.784669542093845	0.8143096216098213	0.0899615906476862	-145	37.078953	96.57686	40.951947770365855	0.5920792079207926	0.38600151917302933	0.4129006054244147
2934	0.3759961007200695	37.375212179774216	0.8913993508782817	0.0716945944697364	-220	36.31871	66.714294	46.942101554441415	0.030378723912986495	0.06983024378829479	0.0391035071437352
2700	0.5780968526277657	32.04435982443645	0.9084107019318132	0.0823828567806254	-229	32.750496	59.05626	40.08687158850628	0.026131135920706604	0.05914047055207699	0.0870049727681071
7881	0.3414290434302194	51.72450508479408	0.926626354987612	0.0476699957354989	-355	47.90064	92.95571	67.91590520035135	0.424547283702213	0.26499546486905745	0.2147103985770381
732	0.8076079872483531	17.414137010280058	0.9131476289258704	0.1444513824625446	-145	17.24048	36.755005	22.743565840377386	0.0533333333333333	0.13050534850585666	0.08848654880581205
1116	0.7306916803844724	21.37641519208756	0.9051346167591398	0.1207714241783659	-187	21.32116	42.864338	27.44377766781224	0.0694006309148265	0.12759160593922475	0.08303602515716925
978	0.1569177614188171	38.48299625144545	0.8350244683507446	0.0817236369470788	-220	28.291891	81.46697	43.961688769943365	0.5920792079207926	0.28963831420095365	0.4172683589040347
2187	0.4860353055691258	38.33142331669522	0.8317772664398211	0.0904698908637559	-220	31.553255	90.88703	39.86668658794115	0.0391157295516894	0.07648204985877037	0.09217019342759582
870	0.4451360203619989	24.153865075975137	0.8363989449267624	0.1211654709979126	-166	22.043692	75.67521	29.602535020145964	0.09199790065405661	0.08586503270318299	0.08010571647070519
2973	0.246478662944771	51.20411608676479	0.8652028253930416	0.0633343027871288	-235	36.17051	89.51328	54.747504974878254	0.3651094759290725	0.21093441493535445	0.1416405985215945
2544	0.1785568220522972	56.17066325724046	0.8822745041656482	0.0574424505584874	-226	47.922905	94.80589	59.194937502825645	0.24867047901419645	0.18652310033011385	0.17819799176265286
1356	0.1402075038778602	72.27716956793151	0.6923074433536439	0.084964451042303	-166	27.085829	136.64915	51.00174059200707	0.420180722891566	0.21279921948382455	0.11190694323093078
438	0.6071421156237381	20.12399028870212	0.8123545739738718	0.1717637351663741	-112	15.798181	56.718372	21.500281639623434	0.05056810451899227	0.08465836722706507	0.05501397123345534
609	0.9094466311202608	16.4755454663353	0.9248834902784006	0.153611836438953	-184	16.953222	34.60044	21.115897559216364	0.0869565217391304	0.2832850493653687	0.2522691585180929
1719	0.1372467289638601	44.15750759960086	0.883152349249902	0.0615651911678078	-211	41.95999	102.74425	55.176022977906186	0.43801652892562	0.2076725050023835	0.15940486158303976
1593	0.1351916735505941	42.155524103832455	0.8905977075414294	0.0615171496626359	-220	45.865253	93.062546	54.75748302246181	0.43801652892562	0.1548691057910401	0.11775706097309437
2880	0.1767349547957076	51.84033044337637	0.8294576925343655	0.0590768536290109	-226	42.747837	152.26678	61.22230241887221	0.3651094759290725	0.1303498384727832	0.07459803628539421
336	0.248456681543824	28.61538704928229	0.8034257160227306	0.141796808012827	-133	20.566103	68.32173	26.333529492999947	0.15017064846416403	0.20225964522868278	0.18180703927184133
1140	0.1550505617567235	47.34938011138402	0.8050287522808822	0.0795240861720844	-187	29.81876	99.46054	46.86095938214206	0.420180722891566	0.35799666445952083	0.3397238702136349
1191	0.7623514630428916	20.483535696363443	0.919996204709966	0.12023534532247	-205	18.621939	50.53177	27.120835463500228	0.05419652906538829	0.10610944764392498	0.030442062099852694
1287	0.1920559925852437	48.80246438732254	0.7781670101939074	0.0845738585788951	-163	40.604607	115.1255	45.58398555281883	0.0140324963072378	0.15014945008832317	0.0996842841860607
1095	0.2720960835396548	29.906191472461284	0.8992177306032019	0.087181622063939	-199	24.824354	67.99376	38.26761958424437	0.05419652906538829	0.1862097702809722	0.13528195510556112
1614	0.2482583986336817	32.057196368429906	0.882745652981812	0.0764534567050955	-193	34.697487	68.88535	44.45171703388807	0.5920792079207926	0.33077996096255424	0.21525334398271795
792	0.6296921342585776	19.126651440530395	0.910260597260478	0.127732425169716	-151	21.114674	40.224163	25.802058354797467	0.0833333333333333	0.12963997490086046	0.056986882583272905
1005	0.9486122852573542	20.12885913841307	0.9099418304360656	0.1363085982875214	-208	18.319876	40.162376	24.18713188627442	0.05419652906538829	0.11899691743428939	0.06535096573207337
1038	0.358669671858089	27.327164221251405	0.8081997960813585	0.1112177993639203	-184	25.046873	60.01859	33.375533815706085	0.0878378378378378	0.13087355161607941	0.11360366733707711
1197	0.1053166697308254	42.63075020088448	0.931160345717159	0.0605575550564131	-220	42.70549	73.56759	53.202060061927405	0.08107345102806755	0.1688367157916705	0.3392271169888467
414	0.7219419335658126	22.396053538714828	0.7874396395870117	0.1906549635735735	-136	14.1389	48.40097	19.98277806894635	0.12286900293492496	0.09852842595869488	0.05165776692149135
555	0.930840122874193	16.13079937925709	0.8648809095991231	0.1726619650872531	-151	14.67279	38.90137	20.089460050731823	0.15587363550928948	0.14287655641980668	0.06923789864045742
1842	0.2126679112248173	40.36042113312198	0.9301320233199836	0.0656595616835869	-271	40.90962	67.78439	49.12229836178546	0.01868706568756265	0.13410646096973566	0.07543829938749048
837	0.523697950202362	20.499059025744103	0.8799339715144726	0.1243707618429581	-172	20.83593	50.72461	27.412767035713465	0.1513495619644463	0.09604425203753442	0.07206308689073904
528	0.4074386345111261	34.26761477376854	0.7425322890140118	0.156621106140387	-130	14.148666	78.888374	25.79619339316187	0.0187265917602996	0.28582623235272014	0.3164857503881233
1335	0.8581798216269735	21.348009643852443	0.930015110727383	0.1159972568006996	-247	21.902954	37.55385	27.808882108311376	0.0824053452115813	0.08801137686560741	0.09554667192453407
708	0.1723025390978808	32.90770305757258	0.8345376865920633	0.0945668520275938	-160	27.40305	77.21126	38.013369645019154	0.5920792079207926	0.29519120009466465	0.29436498371034536
1101	0.8534179948657824	20.018190210700084	0.9128576262345444	0.1263251092527281	-184	19.9191	48.479267	26.01528117217568	0.0272479564032698	0.09148772424386857	0.04666608978279898
612	0.3776873880039605	30.543684600373748	0.7305020219329394	0.1455632036638607	-190	19.883467	65.29217	28.21293232298288	0.479166666666667	0.34614918552334284	0.35320692554444866
2913	0.2547594094279879	39.95668915031212	0.9005077259999847	0.0613527167002494	-259	40.41008	83.54429	54.30002298335896	0.463186077643909	0.23196398878357635	0.2899187689666263
2214	0.0997104686285291	50.68184339973645	0.9397668485678912	0.0477980375579554	-286	57.222076	83.67116	66.78686651732339	0.43134328358209	0.2667976590666168	0.4762478065143501
6051	0.1161642930274913	93.10337778441075	0.774322722189436	0.0431477645540522	-283	61.192616	196.7241	89.79268349375916	0.03806594448774644	0.12920292792179583	0.05161879194251815
669	0.3761205292743252	24.434338344164324	0.8087406266251781	0.1260357605251439	-127	24.767262	66.64522	29.43189382895372	0.0878378378378378	0.09682292707405407	0.10230218502855594
621	0.4558639833327466	22.941278159322845	0.7949703574612008	0.1444988476410311	-166	17.969202	50.73083	26.11595646056415	0.09199790065405661	0.10943653735020926	0.07873617375302167
2295	0.6425409554849623	28.25754765488977	0.905730775923682	0.0902520118577199	-244	28.201166	56.288723	36.699930177913366	0.05419652906538829	0.08563427566764348	0.09854539766848587
2220	0.5989813845964796	32.267865675388094	0.8947527670247074	0.0905830557978105	-232	31.520803	59.125706	37.01444459873804	0.026131135920706604	0.059384165626492645	0.021401644441274056
960	0.3417951411443315	27.842743300024317	0.884791328114985	0.1008016989431481	-172	26.176859	50.026737	33.63663521535848	0.0878378378378378	0.11027411301384585	0.10379112430204848
1674	0.3901220995634953	28.01539733543306	0.8921718009816028	0.0868677682561695	-214	22.987827	63.534832	38.70919130565463	0.05419652906538829	0.10319629958629456	0.1299250661768508
4200	0.3443496382108352	56.3372820533277	0.8238417121521456	0.0658170140229898	-268	46.84733	101.017166	55.32727774705042	0.030378723912986495	0.07398968519464573	0.04038299655008025
2415	0.090072519513065	72.44177741481234	0.8163490259289059	0.0516793209929038	-295	48.296383	158.63823	71.10965587553935	0.0169590643274854	0.23370519126380201	0.12607909711246196
5187	0.0954964347268306	77.45657565291172	0.8909130172348441	0.0378595572744199	-373	69.581345	145.43793	88.94272255212684	0.0157710280373832	0.039266278003740274	-0.0499125957059651
681	0.4704493360938491	22.725546544927248	0.8400541200844607	0.1304472546360176	-172	18.97258	72.65283	27.37657065928659	0.09199790065405661	0.07967273511172733	0.09152830287802151
1752	0.0936058897951372	65.31082049518021	0.8144571648728991	0.0598890353931731	-256	47.83703	125.55841	61.504329507935815	0.0052910052910052	0.15440368532823287	0.27003948209987494
489	0.6769769258274452	20.351834686891	0.8674944282830742	0.1596750528373452	-166	18.49114	39.85657	21.657957247173897	0.15587363550928948	0.13928387916966306	0.08621849141464924
789	0.5120217717604758	25.938719270380066	0.7810765432317137	0.140297994901078	-148	22.122034	54.578377	27.376390993686343	0.1513495619644463	0.10091792688321254	0.04863824597545809
1890	0.2272456490640012	48.54758347164435	0.8275659435770748	0.0745242022367449	-232	35.539196	115.625534	48.643107217949	0.3651094759290725	0.17328543270361355	0.12113946923852474
765	0.4622704269664459	23.37901827994307	0.8549732779134163	0.1241324664320944	-187	22.594381	57.67679	28.26723497020925	0.09199790065405661	0.09484632342252114	0.08682989312152711
